link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar)
https://infokost.id/listing/kost-hayam-wuruk-sagana/,Kost Hayam Wuruk Sagana,"Jl. Hayam Wuruk No.2T, RT.7/RW.2, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120","KEBON KELAPA,           GAMBIR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10120",-6.165646256099505,106.82169527600212,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Wifi']","['Monas', 'Stasiun Juanda', 'Kementerian Sekretariat Negara Republik Indonesia', 'Supermarket']",Rp 2.600.000/bulan,yes,"[' Tipe A', ' Tipe B']","['Luas kamar: 15m', 'Luas kamar: 10m']","[' Rp 2.800.000', ' ', ' Rp 2.600.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Lemari', 'Meja', 'Sprei', 'TV'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV']]"
https://infokost.id/listing/kost-exclusive-kyubik-tamansari-bandung-wetan/,Kost Exclusive Kyubik Tamansari Bandung Wetan,Jl kebon bibit no 15,"BATUNUNGGAL,           BANDUNG KIDUL,           KOTA BANDUNG,           JAWA BARAT",-6.89805935,107.6075828,Kost Campur,Luas Kamar: 13 -- 15 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.800.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-pak-aldo/,Kost Pak Aldo,"Jl. Taman Malaka Barat 9-11, RT.11/RW.9, Malaka Sari, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460","MALAKA SARI,           DUREN SAWIT,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13460",-6.229631803219314,106.92856055491404,Kost Campur,Luas Kamar: 8-12 m,"[' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Universitas Darma Persada', 'Sekolah Tinggi Ilmu Komunikasi dan Sekretaris Tarakanita', 'Warung Makan', 'Coffe Shop']",Rp 850.000 - 1.000.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/toba-mansion/,Toba Mansion,"Jl. Danau Toba No.136, RT.14/RW.3, Bendungan Hilir, Tanah Abang, Central Jakarta City, Jakarta 10210","BENDUNGAN HILIR,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10210",-6.209793650597934,106.8115639381016,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Gelora Bung Karno', 'Citywalk Sudirman Jakarta', 'Senayan Park', 'Rumah Sakit TNI Angkatan Laut Dr. Mintohardjo']",Rp 3.200.000/bulan,yes,"[' Tipe A', ' Tipe B']","['Luas kamar: 8m', 'Luas kamar: 10m']","[' Rp 3.200.000', ' ', ' Rp 5.200.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-porselen/,Kost Porselen,"jl porselen 4 no 17 kel. kayu putih, kec. pulo gadung, jakarta timur","KAYU PUTIH,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13210",-6.18785,106.886201,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Meja kompor', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Tol', ' \xa0\xa0Terminal Bus', ' \xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.250.000/bulan,yes,[' kost porselen'],['Luas kamar: 2x3m'],"[' Rp 1.250.000', ' ']","[['1 Tempat tidur (120x200) ', 'Tidak termasuk listrik', 'Kamar mandi luar']]","[['AC', 'TV', 'Lemari']]"
https://infokost.id/listing/kost-mas-gunawan/,Kost Mas Gunawan,"Jl. Bojana Tirta 1 No.10B, RT.1/RW.6, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13230","PISANGAN TIMUR,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13230",-6.206647561067969,106.87724211294173,Kost Campur,,"[' Area parkir', ' Dapur', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Stadion Bea Cukai Rawamangun', 'Rumah Sakit Umum Pusat (RSUP) Persahabatan', 'Pasar Enjo', 'Apotek']",Rp 1.200.000/bulan,yes,[' Single sharing bathroom'],['Luas kamar: 6m'],"[' Rp 1.200.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar']]","[['AC', 'Lemari']]"
https://infokost.id/listing/kost-putra-ibu-susi/,Kost Putra Ibu Susi,"Jl. P 9-15, RT.9/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","KEBON JERUK,           KEBON JERUK,           KOTA JAKARTA BARAT,           DKI JAKARTA           11530",-6.200722,106.766472,Kost Putra,,"[' Area parkir', ' CCTV', ' Dapur', ' Ruang santai / ruang tamu', ' Wifi']","['Sekolah Tinggi Ilmu Ekonomi Kasih Bangsa', 'STTII Jakarta', 'Warung Makan', 'Coffe Shop']",Rp 1.350.000/bulan,yes,[' Tipe A'],['Luas kamar: 9m'],"[' Rp 1.350.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-coliving-40b-condet-kramat-jati-jakarta-timur/,Kost Coliving 40B Condet Kramat Jati Jakarta Timur,"Jalan Kayu Manis, Gang Haji Yahya No 40B, Balekambang, Kramat Jati, Jakarta Timur 13530","BALEKAMBANG,           KRAMAT JATI,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13530",-6.287123172873365,106.85136515044624,Kost Campur,,"[' Area parkir', ' Dispenser', ' Kulkas', ' Rooftop', ' Wifi']","['Stasiun Pasar Minggu', 'RSUD Kramat Jati', 'Puskesmas Kelurahan Balekambang']",Rp 2.250.000/bulan,yes,[' Tipe A'],['Luas kamar: 9m'],"[' Rp 2.250.000', ' ']","[['1 Tempat tidur (100x200) 2 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-ibu-ida-i-bandung-tipe-b-sukajadi-bandung/,Kost Ibu Ida I Bandung Tipe B Sukajadi Bandung,"Jl. Karang Arum No.49 RT.01 / RW.02, Cipedes, Sukajadi, Cipedes, Sukajadi, Kota Bandung, Jawa Barat 40162","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.880779976,107.5936785,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000 - 850.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kos-makara/,Kos Makara,"Ruko Ciputat Center No. 75 L, Jalan Ir Haji Juanda, RT. 7 / RW. 2, Ciputat Timur, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412","CIREUNDEU,           CIPUTAT TIMUR,           KOTA TANGERANG SELATAN,           BANTEN           15412",-6.296500816755405,106.76561948716754,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Kompor', ' Kulkas', ' Microwave', ' Tempat jemur pakaian', ' Wifi']","['Institut Teknologi Dan Bisnis Ahmad Dahlan Jakarta', 'Universitas Muhammadiyah Jakarta', 'Poins Mall Simatupang']",Rp 1.500.000/bulan,yes,"[' Tipe B', ' Tipe C']","['Luas kamar: 9m', 'Luas kamar: 9m']","[' Rp 1.600.000', ' ', ' Rp 1.500.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-mesri-kebonkawung-bandung/,Kost Mesri Kebonkawung Bandung,jl. h. mesri no 40 kebonkawung bandung,"GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.909475131,107.6012092,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/ab-kost/,AB Kost,"""Jl. Cilandak VII No.20, RT.9/RW.3, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430 ""","CILANDAK BARAT,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12430",-6.2879135184333474,106.79626600706567,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Meja kompor', ' Wifi']","['Cilandak Town Square', 'RS Fatmawati', 'Basoeki Abdullah Muesum']",Rp 2.500.000/bulan,yes,"[' Tipe A', ' Tipe B']","['Luas kamar: 12m', 'Luas kamar: 15m']","[' Rp 2.500.000', ' ', ' Rp 3.000.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/hd-residencce/,HD Residencce,"Jalan Kebun Kacang 14 No. 31-33, Kel No.04, RT.4/RW.4, Kb. Kacang, Kec. Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","KEBON KACANG,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10240",-6.1912449,106.8199671,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Plaza Indonesia', 'Stasiun MRT Bundaran HI', 'Grand Indonesia', 'RSUD Tanah Abang', 'Thamrin City']",Rp 3.900.000/bulan,yes,[' Tipe A'],['Luas kamar: 12m'],"[' Rp 3.900.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-rumah-orange-2-tipe-a-coblong-bandung/,Kost Rumah Orange 2 Tipe A Coblong Bandung,Jalan Haur Mekar D3 RT 04 RW.04 Kel. Lebak Gede Kec. Coblong Kota Bandung Jawa Barat,"DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.893183027,107.6194086,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000 - 550.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-orange-samirono-tipe-a-depok-sleman/,Kost Orange Samirono Tipe A Depok Sleman,"Jalan Samirono CT VI / 251, Caturtunggal Depok Sleman","CATUR TUNGGAL,           DEPOK,           KABUPATEN SLEMAN,           DI YOGYAKARTA",-7.780178,110.381287,Kost Putri,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-duri-a6/,Kost Duri A6,"Jl. Duri A VI No. No. 8, RT 003 / RW 002, Kel. Duri Pulo, Kec. Gambir, Jakarta Pusat","DURI PULO,           GAMBIR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10140",-6.1630716,106.8066043,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Laundry', ' Ruang santai / ruang tamu']","['Apotik', 'ITC Roxy Mas', 'Stasiun Duri', 'Jakarta Fire and Rescue Regency']",Rp 1.800.000/bulan,yes,[' Standard Room'],['Luas kamar: 7m'],"[' Rp 1.800.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-jabu/,Kost Jabu,"Pangeran Antasari 9b, Jl. Pangeran Antasari No.9b, RT.6/RW.6, Cipete Sel., Kec. Cilandak, Jakarta, Daerah Khusus Ibukota Jakarta 12410","CIPETE SELATAN,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12410",-6.276493404844897,106.80833845992123,Kost Campur,,"[' Area parkir', ' CCTV', ' Laundry', ' Wifi']","['Stasiun MRT Cipete Raya', 'LOTTE Mart Fatmawati', 'RS Setia Mitra', 'Coffe Shop']",Rp 5.000.000/bulan,yes,[' Studio Queen Bed With Window'],"['Luas kamar: 24,5m']","[' Rp 5.000.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kulkas', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel']]"
https://infokost.id/listing/kost-sanjaya-depok-sleman/,Kost Sanjaya Depok Sleman,"Jl. Kaliurang No.71B, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia","CATUR TUNGGAL,           DEPOK,           KABUPATEN SLEMAN,           DI YOGYAKARTA",-7.758577,110.381348,Kost Putra,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.200.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/ruoptions-larangan-indah-residence-ciledug/,Larangan Indah Residence Ciledug,"Jl. Swadaya 1 No.17, RT.003/RW.004, Larangan Indah, Kec. Larangan, Kota Tangerang, Banten 15154, Indonesia","LARANGAN INDAH,           LARANGAN,           KOTA TANGERANG,           BANTEN           15154",-6.230376190220342,106.7300628042691,Kost Putri,,"[' AC', ' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']",[],Rp 1/bulan,yes,"[' Compact Single', ' Compact Single with Bathroom', ' Compact Double', ' Superior Twin']","['Luas kamar: 7.8m', 'Luas kamar: 7.8m', 'Luas kamar: 8m', 'Luas kamar: 12.4m']","[' Rp 1', ' ', ' Rp 1', ' ', ' Rp 1', ' ', ' Rp 1', ' ']","[['1 Tempat tidur (120 x 200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower'], ['1 Tempat tidur (120 x 200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (140 x 200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['2 Tempat tidur (100 x 200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-sabua/,Kost Sabua,"Jl. Bambu Asri Raya No.38, RW.9, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430","PONDOK BAMBU,           DUREN SAWIT,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13430",-6.2328526019116905,106.90380676068074,Kost Campur,,"[' Area parkir', ' CCTV', ' Kulkas', ' Microwave', ' Rooftop', ' Tempat jemur pakaian', ' Wifi']","['RS Duren Sawit', 'Bandara Halim Perdana Kusuma', 'Warung Makan', 'Coffe Shop']",Rp 2.300.000/bulan,yes,[' Standard Room'],['Luas kamar: 9m'],"[' Rp 2.300.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-iromejan-tengah-kota-tipe-a-gondokusuan-yogyakarta/,Kost Iromejan Tengah Kota Tipe A Gondokusuan Yogyakarta,Iromejan GK 3/607 A Yogyakarta,"KLITREN,           GONDOKUSUMAN,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.7836338,110.3794747,Kost Putra,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 650.000 - 1.000.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-bu-yani-tipe-a-coblong-bandung/,Kost Bu Yani Tipe A Coblong Bandung,"No.1,, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia","TAMAN SARI,           BANDUNG WETAN,           KOTA BANDUNG,           JAWA BARAT",-6.878755222,107.609423,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/t-plaza-the-archies-sudirman/,T Plaza / The Archies Sudirman,"Jl. Penjernihan 1 No.1, RT.10/RW.6, Bendungan Hilir, Tanah Abang, Central Jakarta City, Jakarta 10210","BENDUNGAN HILIR,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10210",-6.202359076995069,106.80778761224747,Kost Campur,,"[' CCTV', ' Dispenser', ' Lift', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Wifi']","['GBK', 'Rumah Sakit TNI Angkatan Laut Dr. Mintohardjo', 'PAM Jaya Pemda DKI', 'Tempat Pemakaman Umum Karet Bivak', 'Pasar Kalimati', 'Coffe Shop', 'Warung Makan']",Rp 3.500.000/bulan,yes,[' Studio'],['Luas kamar: 24m'],"[' Rp 3.500.000', ' ']","[['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-guess-house-ateu-tipe-a-cibeunying-kaler-bandung/,Kost Guess House Ateu Tipe A Cibeunying Kaler Bandung,"Jl. Anatomi No.2, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191, Indonesia","CIJAGRA,           PASEH,           KABUPATEN BANDUNG,           JAWA BARAT",-6.881550955,107.6230227,Kost Campur,Luas Kamar: 15--20 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/rukita-sumi-house-tomang/,Rukita Sumi House Tomang,"Jl. Tomang Asli No.1, RT.4/RW.2, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta","JATI PULO,           PALMERAH,           KOTA JAKARTA BARAT,           DKI JAKARTA           11430",-6.178911228842174, 106.80273459831145,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']",[],Rp 2.200.000/bulan,yes,"[' Pocket Single A', ' Pocket Single B', ' Compact Single A', ' Compact Single B', ' Compact Single C', ' Compact Twin A', ' Regular Queen A', ' Master Queen A']","['Luas kamar: 6m', 'Luas kamar: 6m', 'Luas kamar: 8,70m', 'Luas kamar: 8,70m', 'Luas kamar: 9,40m', 'Luas kamar: 10m', 'Luas kamar: 11,10m', 'Luas kamar: 17,10m']","[' Rp 2.200.000', ' ', ' Rp 2.400.000', ' ', ' Rp 2.400.000', ' ', ' Rp 2.600.000', ' ', ' Rp 2.800.000', ' ', ' Rp 3.200.000', ' ', ' Rp 3.200.000', ' ', ' Rp 3.600.000', ' ']","[['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (120x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-exclusive-dinie-house-2/,Kost Exclusive Dinie House,"Komp Gatot Subroto Residence Kav 16 Jl. Tegal Parang Utara 5 No. 31 Mampang Prpt., Kec. Mampang Prpt., Jakarta Selatan","MAMPANG PRAPATAN,           MAMPANG PRAPATAN,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12790",-6.242667,106.833611,Kost Campur,,"[' Area makan', ' Area parkir', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Wifi']","['Universitas Paramadina', 'Menara Bank Mega', 'RSUD Mampang Prapatan', 'Masjid Al Ijabah']",Rp 3.500.000/bulan,yes,[' Master Queen Bed With Window'],['Luas kamar: 18m'],"[' Rp 3.500.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel']]"
https://infokost.id/listing/kost-mbak-lisa-coblong-bandung/,Kost Mbak LIsa Coblong Bandung,Jln CIsitu Lama VII no 19/154B Coblong Bandung,"ISOLA,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.87937745,107.6127751,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.000.000/bulan,no,[],[],[],[],[]
